Speed_kmh,Acceleration_ms2,Distance_Driven_km,Vehicle_Year,Past_Claims,Previous_Policy_Lapses,Current_Premium,Deductibles,Dynamic_Premium,Safety_Features_Advanced,Safety_Features_Basic,Safety_Features_Standard,Policy_Type_Comprehensive,Policy_Type_Pay-As-You-Drive,Policy_Type_Third-Party,Braking_Pattern_Harsh,Braking_Pattern_Moderate,Braking_Pattern_Smooth,Location_History_Highway,Location_History_Rural,Location_History_Suburban,Location_History_Urban,Vehicle_Make_BMW,Vehicle_Make_Chevrolet,Vehicle_Make_Ford,Vehicle_Make_Honda,Vehicle_Make_Mercedes,Vehicle_Make_Tesla,Vehicle_Make_Toyota,Vehicle_Model_Convertible,Vehicle_Model_Coupe,Vehicle_Model_Hatchback,Vehicle_Model_SUV,Vehicle_Model_Sedan,Vehicle_Model_Truck,Accident_History_Major,Accident_History_Minor,Accident_History_None,Road_Conditions_Good,Road_Conditions_Moderate,Road_Conditions_Poor,Weather_Data_Clear,Weather_Data_Fog,Weather_Data_Rain,Weather_Data_Snow,Traffic_Congestion_High,Traffic_Congestion_Low,Traffic_Congestion_Moderate
77,2.34,2330,2019,2,1,37377,3727,98144,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
58,1.06,4379,2002,1,0,15371,836,28397,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
115,1.6,13804,2017,3,1,35371,4177,101142,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
55,2.87,28464,2012,2,1,18160,4102,46762,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
84,1.11,12766,2008,0,1,23864,1225,51937,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
39,0.95,27485,2011,2,0,10094,4026,17779,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
86,3.32,17219,2018,2,1,35486,2715,104589,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
35,3.49,18058,2012,2,0,36175,4132,85524,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
50,2.23,28360,2004,2,0,15427,3362,33540,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
74,1.81,9273,2016,0,0,39636,2331,82013,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
113,0.98,7820,2023,1,0,17314,4730,39610,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
76,2.01,27602,2019,0,2,24835,2562,62984,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52,3.99,28870,2016,1,2,40893,3951,119829,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
68,0.53,20077,2000,4,0,22292,1167,46792,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True
38,0.58,22103,2014,3,2,28592,4173,61807,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
38,2.46,27395,2004,2,1,15462,3073,36056,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
45,1.38,7095,2015,2,2,11544,1233,26788,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True
81,3.69,975,2005,0,2,25280,557,75760,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
100,1.55,19310,2016,1,0,30634,908,71118,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
73,3.7,8915,2006,0,2,27718,1716,81287,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
83,0.52,7127,2010,4,0,34417,2249,76497,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
79,0.52,11709,2011,1,2,31777,506,72690,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
69,0.52,14653,2013,1,0,28186,2643,50902,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
91,3.32,21917,2002,0,0,20577,1327,53280,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
62,2.03,15612,2019,1,2,11291,2968,28494,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
112,2.65,16353,2007,2,1,28004,1355,83876,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
105,1.88,3046,2002,2,0,49539,1730,126089,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
87,2.66,19816,2018,2,0,21217,3361,54939,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
87,1.53,18068,2021,1,1,32280,3962,77748,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
99,3.22,20969,2005,0,0,46608,3573,122593,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
113,2.48,5191,2016,4,0,6106,935,18087,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
97,2.81,19468,2023,3,0,48108,4158,135223,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
69,3.43,9889,2008,4,2,44517,4424,143894,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
50,1.28,10559,2020,2,2,20593,2459,48133,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
56,1.74,14754,2002,2,2,37551,4469,93984,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
48,0.74,14134,2023,3,2,45609,1277,104265,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
70,1.97,9015,2011,0,2,42653,1027,105634,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
61,1.95,8646,2010,3,1,19658,4387,49041,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
39,3.66,25423,2018,3,1,28888,4243,79122,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
104,3.48,8935,2011,0,0,22702,3332,62139,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
118,1.69,13502,2009,1,2,36919,2433,107248,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
60,2.08,26282,2007,1,2,44488,4345,112115,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
83,1.45,20039,2011,0,1,24982,1700,56342,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
34,3.63,943,2013,1,2,22832,1314,61453,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
69,1.12,20528,2012,0,2,5074,2528,11447,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True
93,3.26,5532,2012,0,0,8799,4539,22786,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
63,0.6,18755,2022,2,2,15125,3799,34418,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
61,1.65,25562,2004,3,2,25149,2669,65900,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
118,3.09,14125,2006,3,0,22022,3273,67303,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
104,0.55,11426,2001,3,2,35797,3043,96828,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
43,0.67,12365,2000,0,2,6308,4590,12144,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
106,3.26,27921,2007,2,2,42707,2522,140814,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
37,0.55,17486,2000,2,0,19251,3808,31675,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
65,2.78,20419,2008,4,2,46619,1112,141577,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
53,0.7,8797,2018,1,1,43967,4860,84246,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
38,1.68,5278,2021,2,0,10533,3503,20408,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
46,0.75,9678,2013,0,2,38086,1413,75055,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
30,3.86,23124,2011,1,2,10177,570,27620,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False
89,1.32,9925,2001,1,1,16999,3685,40333,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
50,3.34,9886,2010,2,2,36892,3509,105177,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
31,1.3,10746,2018,0,2,37627,589,74593,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
52,2.87,11228,2014,1,0,38396,1727,86398,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
59,3.82,19659,2013,1,0,38173,3159,97224,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
84,2.95,25639,2013,0,1,12243,1837,32294,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
77,0.81,28386,2006,0,0,21606,1554,39853,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
84,3.51,8637,2010,3,2,22245,3171,72903,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
96,1.19,11736,2019,1,2,47545,1030,123442,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False
77,1.38,4515,2005,3,2,6676,810,17934,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
77,2.6,24796,2000,4,2,17482,4968,54034,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
87,1.63,3793,2018,0,0,6931,967,14774,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True
86,3.56,29853,2013,0,0,32787,4554,85426,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
111,3.82,15411,2022,3,0,46322,1875,147317,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
90,2.33,8061,2000,2,0,19193,1872,48611,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
112,3.16,19602,2008,4,1,8491,3033,28214,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
58,1.18,21104,2016,0,0,15677,3400,27883,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
82,1.61,11176,2004,2,1,31588,3612,78508,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
43,1.22,9960,2004,0,0,44289,4884,73691,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
34,1.5,18772,2000,4,2,39455,4195,97000,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
32,1.09,29943,2007,4,1,45977,3447,98344,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
107,1.64,15605,2005,1,0,9971,4868,23944,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
112,2.85,7882,2020,4,1,10945,3628,35529,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
83,1.86,6942,2022,1,2,37790,2480,100385,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True
86,2.32,6032,2010,2,0,43750,2514,109239,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
53,3.83,11931,2021,0,1,13016,3122,33834,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
53,1.77,7656,2007,1,0,38977,3557,77302,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
119,0.96,28017,2011,4,2,12247,3195,37127,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
106,1.94,8865,2014,4,0,22566,1210,62446,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
117,2.15,24579,2002,4,1,44860,562,139595,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
86,3.61,29113,2018,1,2,25228,4482,78715,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
78,2.27,26412,2020,2,1,27026,4514,70721,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
34,1.69,24595,2020,0,1,15395,2104,29350,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
50,2.43,15434,2001,1,0,7237,3800,15364,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
84,0.59,19989,2009,1,2,14626,3347,34326,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
37,3.76,21343,2023,2,0,11985,4389,29331,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True
69,2.52,17699,2021,2,0,9525,1367,22905,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False
31,2.78,20389,2000,1,2,9375,2819,22996,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
80,1.43,24274,2022,2,2,23246,1383,61008,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
100,2.56,24890,2001,0,2,24648,2660,70791,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
33,1.12,2398,2023,1,1,49389,4452,91671,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
74,3.06,13572,2018,3,2,49659,3556,153033,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
72,0.66,26537,2008,4,2,22930,1311,58787,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
94,3.2,3922,2013,1,1,22024,3900,63482,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
56,3.1,20034,2023,2,1,34384,3491,90870,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
84,3.02,23924,2010,1,0,12355,762,31576,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
85,0.63,9693,2013,2,0,36261,1430,74922,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
38,0.78,26152,2022,1,2,6255,1878,12577,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
57,2.18,13927,2012,3,2,39613,1489,107706,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
86,1.19,28508,2017,2,0,39662,2696,87792,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
87,3.45,13765,2011,2,0,43082,4734,120053,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
64,1.99,29366,2007,1,2,7669,3798,19413,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
44,3.69,15139,2015,3,0,27507,772,71238,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
42,1.61,10852,2012,3,2,32197,4127,78940,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True
60,0.9,15330,2022,3,2,43185,3737,104678,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
95,3.99,29933,2009,2,0,19803,1008,59206,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
46,0.8,25440,2008,0,1,28783,857,51317,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False
118,0.99,10364,2007,4,2,23919,3668,72511,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
102,1.34,1409,2010,3,1,21369,1669,57387,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
112,0.8,2826,2012,2,1,10264,3883,25994,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
38,1.07,25910,2013,0,2,33534,4537,66523,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
86,2.03,11200,2022,2,2,17715,4540,50047,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
117,2.45,12956,2009,1,1,13385,1163,38642,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
55,2.36,21292,2010,3,2,14254,747,39160,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
49,3.73,12141,2011,2,2,49261,4936,144872,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
62,0.73,7806,2002,4,2,40132,1964,100314,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
39,2.51,9600,2016,0,2,44392,3877,104380,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
59,1.46,23707,2010,4,2,26784,4856,71150,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
94,0.84,28019,2022,1,1,11720,1210,26890,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
38,1.38,27397,2022,0,2,42765,2063,88189,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
117,3.09,6645,2009,1,2,14516,1644,47148,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
39,1.94,20041,2021,4,2,40223,3239,104944,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
